,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
35700,32,technician,married,secondary,no,0,yes,no,cellular,8,may,77,2,-1,0,unknown,no
35702,35,blue-collar,married,primary,no,0,yes,no,cellular,8,may,265,1,290,2,failure,no
35703,30,technician,married,secondary,no,4,yes,no,cellular,8,may,17,5,-1,0,unknown,no
35735,23,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,6,5,350,2,failure,no
35740,36,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,113,1,-1,0,unknown,no
35742,53,admin,married,primary,no,0,yes,no,cellular,8,may,86,1,298,3,failure,no
35745,36,services,married,secondary,no,0,yes,no,cellular,8,may,346,1,368,1,failure,no
35748,48,management,married,unknown,no,0,yes,no,cellular,8,may,612,1,344,1,other,no
35752,40,management,married,tertiary,no,0,yes,no,cellular,8,may,232,1,-1,0,unknown,no
35758,33,management,divorced,tertiary,no,0,yes,no,cellular,8,may,212,2,-1,0,unknown,no
35767,41,retired,single,primary,no,0,no,no,cellular,8,may,239,1,368,2,failure,no
35772,42,management,married,tertiary,no,0,yes,no,cellular,8,may,88,1,360,1,failure,no
35780,32,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,80,2,-1,0,unknown,no
35782,36,blue-collar,married,secondary,no,0,yes,no,telephone,8,may,91,2,170,2,failure,no
35792,28,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,191,3,-1,0,unknown,no
35796,35,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,237,1,368,1,other,no
35802,36,services,married,tertiary,no,0,yes,no,cellular,8,may,52,1,-1,0,unknown,no
35805,42,management,married,tertiary,no,4,yes,no,cellular,8,may,579,2,295,1,success,yes
35808,43,self-employed,married,secondary,no,0,yes,no,cellular,8,may,131,1,-1,0,unknown,no
35809,41,blue-collar,married,primary,no,0,yes,no,cellular,8,may,171,1,368,1,failure,no
35812,46,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,120,2,-1,0,unknown,no
35817,45,technician,married,secondary,no,0,no,no,cellular,8,may,166,1,340,1,failure,no
35820,36,management,married,tertiary,no,0,yes,no,cellular,8,may,308,3,-1,0,unknown,yes
35826,33,admin,single,tertiary,no,1,yes,no,cellular,8,may,56,1,-1,0,unknown,no
35832,43,technician,married,secondary,no,0,no,yes,cellular,8,may,9,2,172,5,failure,no
35842,32,blue-collar,married,primary,no,0,yes,yes,cellular,8,may,82,2,361,4,failure,no
35849,46,technician,divorced,secondary,no,0,yes,yes,cellular,8,may,306,1,262,1,other,no
35852,42,management,married,tertiary,no,-1,yes,yes,telephone,8,may,185,1,-1,0,unknown,no
35862,36,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,171,1,172,3,failure,no
35870,26,admin,single,secondary,no,0,yes,no,cellular,8,may,339,1,66,3,other,no
35885,48,admin,married,unknown,no,0,yes,no,cellular,8,may,85,1,168,2,failure,no
35886,34,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,325,1,170,2,failure,no
35890,34,housemaid,married,secondary,no,4,yes,no,cellular,8,may,81,2,-1,0,unknown,no
35894,46,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,264,2,-1,0,unknown,no
35896,36,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,254,2,361,8,other,no
35900,38,admin,married,secondary,no,0,yes,no,cellular,8,may,175,2,-1,0,unknown,no
35920,31,blue-collar,divorced,primary,no,1,yes,no,cellular,8,may,36,5,336,9,failure,no
35925,35,admin,single,secondary,no,0,yes,no,cellular,8,may,376,3,-1,0,unknown,no
35929,59,management,married,primary,no,0,yes,no,cellular,8,may,130,1,-1,0,unknown,no
35931,27,admin,single,secondary,no,3,yes,no,cellular,8,may,346,2,-1,0,unknown,no
35936,39,services,married,secondary,no,0,yes,no,cellular,8,may,503,1,-1,0,unknown,no
35940,31,services,married,secondary,no,0,yes,no,cellular,8,may,274,2,-1,0,unknown,no
35973,39,admin,married,secondary,no,0,yes,no,telephone,8,may,283,3,296,5,failure,no
35974,36,blue-collar,married,primary,no,0,yes,no,cellular,8,may,108,2,367,2,failure,no
35975,38,blue-collar,married,primary,no,0,yes,no,cellular,8,may,583,2,-1,0,unknown,no
36002,34,blue-collar,married,primary,no,3,yes,no,telephone,8,may,26,1,-1,0,unknown,no
36019,46,blue-collar,married,primary,no,0,yes,no,telephone,11,may,30,4,304,2,other,no
36032,40,blue-collar,married,secondary,no,0,yes,no,cellular,11,may,54,1,-1,0,unknown,no
36038,50,retired,married,tertiary,no,4,yes,yes,cellular,11,may,67,1,-1,0,unknown,no
36040,45,blue-collar,married,primary,no,0,yes,no,telephone,11,may,64,1,362,7,failure,no
36044,36,admin,married,secondary,no,0,yes,yes,cellular,11,may,94,1,-1,0,unknown,no
36048,40,self-employed,married,secondary,no,0,yes,no,cellular,11,may,657,1,-1,0,unknown,yes
36054,34,entrepreneur,married,primary,no,0,yes,no,cellular,11,may,547,1,-1,0,unknown,no
36079,37,blue-collar,married,primary,no,0,no,no,telephone,11,may,108,2,306,1,failure,no
36081,38,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,580,1,173,1,failure,no
36090,39,admin,single,unknown,no,0,yes,no,cellular,11,may,62,1,-1,0,unknown,no
36107,39,management,married,tertiary,no,0,yes,no,cellular,11,may,112,1,-1,0,unknown,no
36150,36,self-employed,married,secondary,no,0,yes,no,cellular,11,may,198,1,-1,0,unknown,no
36152,29,blue-collar,married,secondary,no,0,yes,no,cellular,11,may,116,6,-1,0,unknown,no
36153,31,technician,single,secondary,no,0,yes,no,cellular,11,may,163,1,370,1,failure,no
36160,40,blue-collar,single,primary,no,0,yes,yes,cellular,11,may,114,2,-1,0,unknown,no
36174,31,student,married,tertiary,no,0,no,no,cellular,11,may,247,2,367,4,other,no
36200,44,services,divorced,secondary,no,0,yes,no,cellular,11,may,151,2,370,2,failure,no
36204,40,technician,single,secondary,no,3,yes,yes,cellular,11,may,154,1,305,9,failure,no
36225,40,management,married,tertiary,no,0,no,no,cellular,11,may,41,1,-1,0,unknown,no
36230,37,unemployed,single,secondary,no,0,yes,no,cellular,11,may,125,1,-1,0,unknown,no
36232,24,blue-collar,single,secondary,no,1,yes,no,cellular,11,may,79,2,-1,0,unknown,no
36236,36,entrepreneur,married,secondary,no,0,yes,no,cellular,11,may,187,1,174,1,failure,no
36237,55,management,divorced,unknown,no,0,yes,no,cellular,11,may,29,3,-1,0,unknown,no
36248,34,admin,single,secondary,no,0,yes,no,cellular,11,may,66,1,301,3,failure,no
36249,44,management,married,tertiary,no,0,yes,no,cellular,11,may,78,2,264,3,failure,no
36269,26,management,married,tertiary,no,5,yes,no,cellular,11,may,251,1,304,2,other,no
36277,59,self-employed,married,tertiary,no,0,yes,no,cellular,11,may,89,1,-1,0,unknown,no
36299,58,management,single,tertiary,no,2,yes,no,telephone,11,may,168,3,-1,0,unknown,no
36304,44,services,married,secondary,no,0,yes,yes,cellular,11,may,161,1,-1,0,unknown,no
36307,49,blue-collar,married,secondary,no,0,yes,no,telephone,11,may,52,1,-1,0,unknown,no
36308,35,blue-collar,single,secondary,no,0,yes,no,cellular,11,may,371,1,305,1,failure,no
36315,52,services,single,secondary,no,0,yes,no,cellular,11,may,329,2,-1,0,unknown,no
36344,36,blue-collar,divorced,primary,yes,0,yes,no,cellular,11,may,97,2,305,1,failure,no
36353,39,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,275,2,307,1,other,no
36355,38,services,married,secondary,no,0,yes,yes,cellular,11,may,125,2,304,2,failure,no
36359,48,entrepreneur,married,secondary,no,0,yes,no,cellular,11,may,430,3,-1,0,unknown,no
36379,32,blue-collar,married,primary,no,0,yes,no,cellular,11,may,130,3,-1,0,unknown,no
36386,37,management,married,tertiary,no,0,yes,no,cellular,11,may,148,2,-1,0,unknown,no
36395,32,blue-collar,married,primary,no,1,yes,no,cellular,11,may,184,4,-1,0,unknown,no
36404,52,services,divorced,secondary,no,0,yes,no,cellular,11,may,243,2,-1,0,unknown,no
36406,59,services,married,secondary,no,0,yes,no,telephone,11,may,437,2,361,5,failure,no
36416,30,admin,single,tertiary,no,0,yes,no,cellular,11,may,56,3,-1,0,unknown,no
36417,35,technician,married,secondary,no,6,yes,no,cellular,11,may,204,2,348,2,failure,no
36421,37,management,divorced,tertiary,no,0,yes,no,cellular,11,may,217,6,-1,0,unknown,no
36457,50,blue-collar,married,primary,no,0,yes,no,cellular,11,may,503,3,339,2,failure,no
36467,41,blue-collar,married,secondary,no,0,yes,no,cellular,11,may,273,3,-1,0,unknown,no
36468,38,blue-collar,single,primary,no,0,yes,no,cellular,11,may,284,4,-1,0,unknown,no
36476,43,blue-collar,married,primary,no,0,yes,no,cellular,12,may,48,3,285,4,failure,no
36482,29,management,single,tertiary,no,0,yes,no,cellular,12,may,116,2,-1,0,unknown,no
36500,59,services,married,secondary,no,0,yes,no,cellular,12,may,214,3,-1,0,unknown,no
36501,50,self-employed,married,secondary,no,0,yes,no,telephone,12,may,352,2,175,11,other,no
36504,54,blue-collar,married,primary,no,0,yes,no,cellular,12,may,77,4,341,2,failure,no
36505,34,blue-collar,married,secondary,no,0,yes,yes,cellular,12,may,34,2,288,12,failure,no
36513,30,management,married,secondary,no,0,yes,no,cellular,12,may,756,3,-1,0,unknown,no
36518,54,technician,married,secondary,no,0,yes,no,telephone,12,may,11,6,-1,0,unknown,no
36521,34,blue-collar,married,secondary,no,2,yes,no,cellular,12,may,6,5,-1,0,unknown,no
36561,37,services,married,primary,no,0,yes,no,cellular,12,may,631,1,344,1,success,no
36568,46,management,divorced,secondary,yes,2,no,no,cellular,12,may,115,1,-1,0,unknown,no
36595,31,admin,married,secondary,no,2,yes,yes,cellular,12,may,703,4,-1,0,unknown,yes
36659,42,blue-collar,married,primary,no,0,no,no,telephone,12,may,24,1,-1,0,unknown,no
36661,32,technician,single,secondary,no,-1,yes,no,cellular,12,may,37,1,-1,0,unknown,no
36667,42,blue-collar,married,secondary,no,3,yes,no,cellular,12,may,118,1,-1,0,unknown,no
36685,45,blue-collar,married,primary,no,0,yes,yes,cellular,12,may,36,3,172,5,failure,no
36687,30,blue-collar,married,secondary,no,3,yes,yes,cellular,12,may,326,2,-1,0,unknown,no
36719,38,blue-collar,single,secondary,no,0,yes,no,cellular,12,may,84,3,-1,0,unknown,no
36742,36,entrepreneur,single,primary,no,5,no,no,cellular,12,may,396,1,172,3,failure,no
36743,37,blue-collar,married,secondary,no,6,yes,no,cellular,12,may,136,2,-1,0,unknown,no
36744,32,housemaid,married,secondary,no,0,yes,no,cellular,12,may,549,1,368,2,failure,no
36746,30,blue-collar,married,secondary,no,0,yes,no,cellular,12,may,439,1,-1,0,unknown,no
36750,39,management,single,tertiary,no,0,yes,no,cellular,12,may,561,4,369,3,failure,no
36753,42,management,married,tertiary,no,0,no,yes,telephone,12,may,139,3,361,4,failure,no
36758,28,housemaid,single,secondary,no,1,yes,no,cellular,12,may,395,2,-1,0,unknown,no
36782,35,technician,divorced,secondary,no,0,yes,no,cellular,12,may,183,6,-1,0,unknown,no
36788,30,blue-collar,single,secondary,no,0,yes,no,cellular,12,may,271,1,349,4,failure,no
36789,35,services,divorced,secondary,no,0,yes,yes,cellular,12,may,95,4,357,1,failure,no
36790,40,management,married,secondary,no,0,yes,no,cellular,12,may,223,4,258,3,failure,no
36796,31,technician,single,secondary,no,1,yes,no,cellular,12,may,223,1,-1,0,unknown,no
36808,46,blue-collar,married,primary,no,0,yes,no,cellular,12,may,278,1,-1,0,unknown,no
36855,46,technician,married,secondary,no,3,yes,yes,cellular,12,may,614,3,-1,0,unknown,yes
36860,39,technician,married,unknown,no,0,yes,no,cellular,12,may,106,3,-1,0,unknown,no
36865,36,services,single,secondary,no,0,yes,no,cellular,12,may,398,6,-1,0,unknown,yes
36867,32,technician,single,secondary,no,0,yes,no,cellular,12,may,61,4,-1,0,unknown,no
36938,41,services,married,secondary,no,0,yes,yes,telephone,12,may,125,4,-1,0,unknown,no
36956,39,admin,married,secondary,no,0,no,no,telephone,12,may,256,4,-1,0,unknown,no
36968,38,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,57,5,349,1,other,no
36978,47,housemaid,married,secondary,no,0,yes,no,telephone,13,may,20,2,-1,0,unknown,no
37008,43,blue-collar,married,secondary,no,3,yes,no,telephone,13,may,26,1,174,2,failure,no
37038,47,entrepreneur,married,tertiary,no,0,yes,no,cellular,13,may,213,1,-1,0,unknown,no
37047,35,admin,single,secondary,no,0,yes,no,cellular,13,may,1073,1,-1,0,unknown,yes
37059,45,blue-collar,married,primary,no,0,yes,no,cellular,13,may,43,3,-1,0,unknown,no
37063,28,blue-collar,single,secondary,yes,-2,yes,yes,cellular,13,may,172,2,364,5,failure,no
37099,33,management,single,tertiary,no,0,yes,no,cellular,13,may,585,1,-1,0,unknown,yes
37118,44,entrepreneur,married,tertiary,no,1,yes,no,cellular,13,may,123,2,-1,0,unknown,no
37125,50,blue-collar,married,primary,no,0,yes,no,cellular,13,may,131,1,364,2,failure,no
37126,42,unemployed,married,secondary,no,0,yes,no,cellular,13,may,74,3,-1,0,unknown,no
37132,42,services,married,secondary,no,0,yes,no,cellular,13,may,116,4,-1,0,unknown,no
37149,25,management,single,tertiary,no,1,yes,no,cellular,13,may,9,5,-1,0,unknown,no
37154,30,blue-collar,married,primary,no,2,yes,yes,cellular,13,may,7,6,-1,0,unknown,no
37162,36,blue-collar,married,primary,no,0,yes,yes,telephone,13,may,18,1,-1,0,unknown,no
37170,27,blue-collar,divorced,secondary,no,0,yes,no,telephone,13,may,363,1,359,3,failure,no
37193,29,management,single,tertiary,no,0,yes,no,cellular,13,may,155,1,351,1,failure,no
37208,34,management,married,tertiary,no,0,yes,no,cellular,13,may,324,2,-1,0,unknown,no
37220,41,blue-collar,married,secondary,no,0,no,no,cellular,13,may,104,4,-1,0,unknown,no
37232,32,management,single,tertiary,no,3,yes,no,cellular,13,may,568,1,-1,0,unknown,yes
37286,30,services,divorced,secondary,no,0,yes,no,cellular,13,may,172,1,-1,0,unknown,no
37292,37,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,54,1,300,1,failure,no
37300,35,blue-collar,divorced,secondary,no,0,yes,no,cellular,13,may,404,2,-1,0,unknown,no
37320,34,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,68,4,357,3,success,no
37324,45,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,13,may,325,2,-1,0,unknown,no
37329,29,technician,single,secondary,no,0,yes,yes,cellular,13,may,77,4,-1,0,unknown,no
37332,37,management,single,tertiary,no,0,yes,no,cellular,13,may,109,1,344,1,failure,no
37335,36,management,single,tertiary,no,1,yes,no,cellular,13,may,131,1,-1,0,unknown,no
37342,34,unemployed,married,secondary,no,0,yes,no,cellular,13,may,172,1,-1,0,unknown,no
37368,26,admin,single,secondary,no,0,yes,no,cellular,13,may,204,3,-1,0,unknown,no
37390,39,blue-collar,single,primary,no,0,yes,yes,cellular,13,may,1975,5,-1,0,unknown,yes
37413,38,management,married,tertiary,no,0,yes,no,cellular,13,may,537,5,303,2,failure,no
37435,60,management,divorced,secondary,no,0,yes,no,telephone,13,may,65,4,350,6,failure,no
37443,35,services,single,secondary,no,0,yes,no,cellular,13,may,419,2,-1,0,unknown,no
37444,34,blue-collar,married,primary,no,3,yes,no,cellular,13,may,369,2,-1,0,unknown,no
37478,38,blue-collar,divorced,primary,no,0,yes,no,cellular,13,may,531,2,-1,0,unknown,yes
37494,52,management,married,tertiary,no,0,yes,no,telephone,13,may,179,3,257,6,other,no
37498,39,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,513,3,176,2,failure,no
37512,32,technician,single,tertiary,no,0,yes,yes,cellular,13,may,440,2,-1,0,unknown,yes
37540,28,blue-collar,single,secondary,no,5,yes,no,cellular,14,may,178,2,360,3,failure,no
37615,33,management,married,tertiary,no,0,yes,yes,cellular,14,may,83,2,-1,0,unknown,no
37645,28,services,married,primary,no,3,yes,no,cellular,14,may,9,1,-1,0,unknown,no
37660,23,blue-collar,married,secondary,no,0,yes,no,cellular,14,may,223,1,-1,0,unknown,no
37718,30,technician,married,secondary,no,0,yes,no,cellular,14,may,47,3,-1,0,unknown,no
37722,28,admin,single,secondary,no,3,no,no,cellular,14,may,138,2,-1,0,unknown,no
37758,31,management,married,tertiary,no,0,yes,no,cellular,14,may,215,1,-1,0,unknown,no
37795,42,self-employed,married,secondary,no,2,yes,no,cellular,14,may,51,5,-1,0,unknown,no
37806,34,admin,married,primary,no,0,yes,yes,cellular,14,may,1020,1,-1,0,unknown,yes
37820,36,blue-collar,divorced,primary,no,0,no,no,cellular,14,may,543,2,-1,0,unknown,no
37842,35,technician,married,tertiary,no,4,yes,no,cellular,14,may,88,1,-1,0,unknown,no
37847,36,technician,single,tertiary,no,0,yes,no,cellular,14,may,155,2,303,3,other,no
37902,31,management,single,tertiary,no,0,yes,yes,cellular,14,may,117,3,352,3,failure,no
37991,43,blue-collar,married,primary,no,1,yes,yes,cellular,14,may,649,2,-1,0,unknown,no
38027,43,services,single,secondary,no,0,yes,no,cellular,14,may,88,4,-1,0,unknown,no
38036,28,technician,single,secondary,no,3,yes,no,cellular,14,may,190,2,-1,0,unknown,no
38058,57,blue-collar,married,secondary,no,0,yes,no,cellular,14,may,125,5,-1,0,unknown,no
38103,34,services,single,secondary,no,2,yes,no,cellular,15,may,153,2,-1,0,unknown,yes
38145,31,entrepreneur,single,secondary,no,0,yes,no,cellular,15,may,56,1,176,1,failure,no
38147,34,admin,married,secondary,no,0,yes,no,cellular,15,may,78,2,-1,0,unknown,no
38162,51,management,married,tertiary,no,0,yes,no,cellular,15,may,60,1,343,7,failure,no
38200,30,blue-collar,married,primary,no,0,yes,no,cellular,15,may,432,1,-1,0,unknown,no
38213,28,blue-collar,married,secondary,no,4,yes,no,cellular,15,may,310,1,-1,0,unknown,no
38226,38,admin,single,unknown,no,0,yes,no,cellular,15,may,64,2,-1,0,unknown,no
38235,43,services,married,secondary,no,-1,yes,no,cellular,15,may,51,1,311,2,failure,no
38320,24,student,single,secondary,no,2,no,no,cellular,15,may,48,1,-1,0,unknown,no
38341,24,blue-collar,single,secondary,no,3,yes,no,cellular,15,may,311,1,-1,0,unknown,no
38459,28,blue-collar,married,secondary,no,0,yes,no,cellular,15,may,6,4,-1,0,unknown,no
38469,33,blue-collar,married,secondary,no,1,yes,no,cellular,15,may,67,4,178,3,failure,no
38507,31,admin,single,secondary,no,-1,yes,no,cellular,15,may,99,1,352,1,failure,no
38513,30,blue-collar,married,secondary,no,3,no,no,cellular,15,may,42,2,297,1,failure,no
38532,34,blue-collar,divorced,primary,no,0,yes,no,cellular,15,may,206,5,-1,0,unknown,no
38567,44,services,divorced,secondary,no,-2,yes,no,cellular,15,may,152,5,-1,0,unknown,no
38594,40,blue-collar,married,secondary,no,5,yes,no,cellular,15,may,364,2,-1,0,unknown,no
38601,40,blue-collar,divorced,secondary,no,0,yes,no,cellular,15,may,21,2,-1,0,unknown,no
38628,36,services,single,secondary,no,0,yes,no,cellular,15,may,1002,4,-1,0,unknown,yes
38653,33,admin,single,secondary,no,5,yes,no,cellular,15,may,934,2,368,2,failure,yes
38738,26,services,married,secondary,no,0,yes,no,cellular,18,may,130,4,-1,0,unknown,no
38764,29,technician,single,secondary,no,-2,yes,yes,cellular,18,may,9,5,-1,0,unknown,no
38786,27,admin,married,secondary,no,0,yes,yes,cellular,18,may,157,5,-1,0,unknown,no
38803,30,services,single,secondary,no,0,yes,no,cellular,18,may,131,6,363,9,failure,no
38826,27,admin,single,secondary,no,0,yes,no,cellular,18,may,552,5,-1,0,unknown,no
38920,27,blue-collar,single,primary,no,5,yes,no,cellular,18,may,182,1,-1,0,unknown,no
38987,35,self-employed,single,tertiary,no,0,yes,yes,cellular,18,may,185,1,-1,0,unknown,no
39050,55,retired,divorced,tertiary,no,0,no,no,cellular,18,may,616,1,370,1,success,yes
39113,26,blue-collar,single,secondary,no,0,yes,no,cellular,18,may,82,4,-1,0,unknown,no
39251,34,blue-collar,married,primary,no,-1,yes,no,cellular,18,may,1057,6,355,1,other,yes
39281,39,technician,married,secondary,no,6,yes,no,cellular,18,may,122,3,357,4,failure,no
39290,32,admin,divorced,secondary,yes,5,yes,yes,cellular,18,may,82,3,363,2,other,no
39291,35,services,married,secondary,no,0,yes,no,cellular,18,may,146,2,-1,0,unknown,no
39358,28,admin,single,secondary,no,0,yes,yes,cellular,18,may,390,5,-1,0,unknown,yes
39393,51,management,married,tertiary,no,0,yes,no,cellular,22,may,168,1,-1,0,unknown,no
39397,59,management,divorced,tertiary,yes,0,no,no,cellular,22,may,239,1,-1,0,unknown,no
39400,39,management,single,tertiary,no,0,yes,no,cellular,22,may,271,1,93,3,success,yes
39402,59,services,single,secondary,no,0,no,no,cellular,22,may,320,1,-1,0,unknown,no
39413,35,management,married,tertiary,no,0,no,no,cellular,22,may,98,1,-1,0,unknown,no
39431,40,admin,married,tertiary,no,1,yes,no,telephone,22,may,249,3,-1,0,unknown,no
39447,47,technician,married,secondary,no,0,yes,no,cellular,25,may,234,1,-1,0,unknown,no
39475,28,technician,single,tertiary,no,0,yes,no,cellular,25,may,269,1,40,2,failure,yes
39481,37,admin,married,secondary,no,0,yes,no,cellular,25,may,200,1,-1,0,unknown,no
39485,37,entrepreneur,married,primary,no,0,no,no,cellular,25,may,163,1,-1,0,unknown,no
39499,46,unknown,married,primary,no,0,no,no,telephone,25,may,87,2,-1,0,unknown,no
39520,29,technician,single,secondary,no,6,no,no,cellular,25,may,315,1,-1,0,unknown,yes
39578,60,retired,divorced,tertiary,no,4,yes,no,cellular,26,may,400,3,358,2,failure,no
39611,34,management,single,tertiary,no,0,no,no,cellular,26,may,93,1,-1,0,unknown,no
39612,49,technician,single,secondary,no,0,yes,no,cellular,26,may,223,1,-1,0,unknown,no
39613,34,housemaid,married,tertiary,no,0,no,no,cellular,26,may,141,1,188,1,failure,no
39614,46,management,married,tertiary,no,0,no,no,cellular,26,may,401,1,-1,0,unknown,no
39620,34,management,single,tertiary,no,0,yes,yes,cellular,26,may,197,2,98,1,other,no
39622,34,technician,married,tertiary,no,0,no,no,cellular,26,may,58,1,-1,0,unknown,no
39635,28,admin,married,secondary,no,0,yes,yes,cellular,26,may,89,1,-1,0,unknown,no
39638,25,student,single,unknown,no,3,no,no,cellular,26,may,170,1,-1,0,unknown,yes
39675,24,admin,single,tertiary,no,0,yes,no,cellular,27,may,122,2,-1,0,unknown,yes
39687,32,unemployed,single,secondary,no,0,no,no,cellular,27,may,123,2,-1,0,unknown,no
39691,45,management,single,tertiary,no,0,no,no,cellular,27,may,114,1,-1,0,unknown,no
39695,26,student,single,secondary,no,0,no,no,cellular,27,may,107,2,-1,0,unknown,no
39708,28,management,single,tertiary,no,0,no,no,telephone,27,may,198,2,-1,0,unknown,no
39738,30,admin,married,secondary,no,0,no,no,cellular,28,may,93,3,-1,0,unknown,no
39750,57,retired,married,tertiary,no,0,no,no,cellular,28,may,141,3,-1,0,unknown,no
39757,38,technician,single,tertiary,no,0,yes,no,cellular,1,jun,71,1,-1,0,unknown,no
39765,43,management,married,tertiary,no,0,no,no,cellular,1,jun,346,1,-1,0,unknown,no
39786,49,admin,married,secondary,no,0,no,no,cellular,1,jun,1460,1,-1,0,unknown,yes
39794,55,technician,married,secondary,no,0,yes,yes,cellular,1,jun,106,1,91,1,success,no
39795,52,technician,married,secondary,no,0,yes,no,cellular,1,jun,144,1,83,1,failure,no
39804,46,management,married,tertiary,no,0,yes,no,cellular,1,jun,87,2,-1,0,unknown,no
39811,54,services,divorced,secondary,no,0,no,no,cellular,1,jun,174,1,81,2,success,yes
39814,42,management,divorced,tertiary,no,0,no,no,cellular,1,jun,450,1,196,1,failure,no
39831,27,services,single,secondary,no,0,no,no,cellular,1,jun,181,1,-1,0,unknown,no
39834,50,technician,divorced,secondary,no,0,no,no,cellular,1,jun,113,2,-1,0,unknown,no
39842,32,technician,married,tertiary,no,0,yes,no,cellular,2,jun,149,1,-1,0,unknown,no
39851,37,admin,married,secondary,no,0,yes,no,cellular,2,jun,107,1,-1,0,unknown,yes
39864,40,services,married,secondary,no,0,yes,no,cellular,2,jun,297,1,28,3,failure,no
39928,33,technician,divorced,tertiary,no,0,yes,no,cellular,2,jun,72,1,-1,0,unknown,no
39933,52,management,married,tertiary,no,0,no,no,cellular,2,jun,77,3,-1,0,unknown,no
39944,34,admin,single,secondary,no,0,yes,no,cellular,2,jun,189,2,-1,0,unknown,no
39950,56,retired,married,secondary,no,0,no,no,cellular,2,jun,71,3,-1,0,unknown,no
39952,52,technician,married,secondary,no,0,no,no,cellular,2,jun,541,3,-1,0,unknown,yes
39967,38,housemaid,single,tertiary,no,0,no,no,cellular,3,jun,137,3,-1,0,unknown,no
39975,29,blue-collar,married,primary,no,5,no,no,cellular,3,jun,321,1,-1,0,unknown,yes
40024,27,admin,single,secondary,no,1,no,no,cellular,3,jun,42,1,-1,0,unknown,no
40032,58,housemaid,married,primary,no,0,no,no,cellular,3,jun,334,3,79,3,other,no
40070,41,services,married,secondary,no,0,yes,yes,cellular,4,jun,352,2,122,2,failure,yes
40078,30,management,single,tertiary,no,4,yes,no,cellular,4,jun,105,1,-1,0,unknown,no
40086,31,unemployed,married,secondary,no,6,no,no,cellular,4,jun,121,4,-1,0,unknown,yes
40120,54,management,single,tertiary,no,0,no,no,telephone,5,jun,133,4,-1,0,unknown,no
40134,33,management,single,tertiary,no,0,no,no,telephone,5,jun,109,1,-1,0,unknown,no
40144,59,retired,married,primary,no,0,no,no,cellular,5,jun,493,2,-1,0,unknown,yes
40152,30,technician,single,tertiary,no,0,yes,no,cellular,5,jun,159,2,-1,0,unknown,yes
40156,59,housemaid,married,secondary,no,0,no,no,telephone,5,jun,153,1,-1,0,unknown,no
40196,37,unknown,single,tertiary,no,0,no,no,cellular,8,jun,257,2,97,1,success,yes
40223,37,services,married,secondary,no,3,yes,no,cellular,12,jun,105,4,318,6,failure,no
40236,49,technician,divorced,tertiary,no,0,yes,no,cellular,12,jun,177,3,-1,0,unknown,no
40241,22,student,single,unknown,no,1,no,no,telephone,15,jun,263,4,-1,0,unknown,no
40263,26,student,single,tertiary,no,0,no,no,cellular,15,jun,41,2,-1,0,unknown,no
40287,28,admin,single,secondary,no,2,no,no,cellular,15,jun,60,1,-1,0,unknown,no
40292,46,management,married,tertiary,no,0,no,no,cellular,15,jun,83,4,-1,0,unknown,no
40313,30,management,single,tertiary,no,2,no,no,cellular,16,jun,102,1,85,1,failure,no
40319,48,management,married,tertiary,no,2,no,no,cellular,16,jun,79,2,-1,0,unknown,no
40365,43,blue-collar,married,primary,no,0,no,no,cellular,22,jun,570,3,-1,0,unknown,no
40375,68,retired,married,secondary,no,0,no,no,cellular,22,jun,586,1,-1,0,unknown,yes
40377,48,admin,divorced,secondary,no,0,yes,yes,cellular,23,jun,248,1,89,1,failure,no
40385,52,admin,divorced,tertiary,no,0,yes,yes,cellular,30,jun,122,1,64,1,failure,no
40403,26,services,single,tertiary,no,0,no,yes,telephone,1,jul,261,4,-1,0,unknown,yes
40436,58,housemaid,divorced,secondary,no,0,no,no,cellular,2,jul,478,2,-1,0,unknown,yes
40448,34,management,married,tertiary,no,0,no,no,cellular,3,jul,122,1,72,1,failure,no
40457,41,entrepreneur,married,primary,no,0,no,no,cellular,3,jul,438,2,389,1,other,yes
40461,35,services,single,tertiary,no,0,no,no,cellular,3,jul,704,1,-1,0,unknown,yes
40503,32,management,single,tertiary,no,0,no,no,cellular,7,jul,98,1,159,1,other,no
40505,36,management,single,tertiary,no,4,yes,no,cellular,7,jul,529,1,61,3,success,no
40523,38,student,married,unknown,no,0,no,no,cellular,8,jul,341,1,385,1,failure,yes
