,age,education,balance,day,month,campaign,pdays,previous,y,job_admin,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14
3554,,,,,,,,,,,0.4913995744151276,-0.5901546959345472,-1.2031033078124291,-0.8288640373586749,-0.006888627097932809,0.699742554211374,0.04883155149461371,0.008287641882749885,0.1609509199513821,0.1054024504618934,-0.002179321524215627,-0.04255762960969085,0.01697480095881635,-0.031014863780793787
3555,,,,,,,,,,,0.5432354959341741,0.618789988910523,0.30602013336500833,-0.10529675928111186,-0.8814254252478444,-0.5821942715062831,-0.1710757456633527,-0.1328886683664544,-0.19049462734235173,0.09327269332634475,-0.22630385354028787,-0.19377468669331066,0.07698733736630806,0.035577600766017445
3556,,,,,,,,,,,0.033106192889817095,-0.4578122384698422,0.08765915469816599,0.7208103762643697,-1.472098551547741,-0.3966380479079795,-0.18234096181241247,1.0363008334936363,0.008361712789320186,-0.10687117514294003,-0.24832441642743425,-0.1061713643545625,0.17065742142714507,0.049204124493341224
3557,,,,,,,,,,,0.6190241667128927,-0.8294525046607196,0.1470304757676103,-0.20291115240927377,0.36207229821270004,-0.15739223888447246,-0.5597543026519773,-0.18834684775044092,0.5629383981196538,-0.4070244876085897,-0.04030314893590892,0.023180246839248075,-0.0035491337760697565,-0.04915732097105864
3558,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916,-0.38608579964235296,-0.07898941820758987,0.7481203855817857,0.12894245354975095,-0.06901598809699505,0.13059339941107817,-0.024039346655064575,-0.0382331606788322,0.0006163216410316752,-0.0004865966875019813,0.0012788714074842573
3559,,,,,,,,,,,0.36167496707069324,-0.39395780978907186,0.1445281157427004,0.46708132167766303,-0.46107263857452063,1.1701826752384243,0.1172637963882612,0.0027756999537849047,0.15181249972360455,0.01882100752932586,-0.05044661654131444,0.0028248229510549616,-0.00894108582751425,-0.009866145837482637
3560,,,,,,,,,,,-0.2761695504685949,0.42651194443822016,0.2903333843147684,-0.07814882596988583,-0.7146418083830328,-0.6149235904927571,-0.1156657699662433,1.0067347959721895,0.051562973813735646,-0.1324710188426455,0.8305759579235066,0.6220635438937188,-0.16509028039121865,0.0335519961224869
3561,,,,,,,,,,,0.41069605483783034,0.6608740462017023,0.31795754819707,-0.5457772328479831,-1.2545324201039412,0.15006854123415492,-0.008792529164228735,-0.18491943919734383,-0.006135123768837403,-0.019746975629760966,-0.2572646782808819,-0.17231503360435046,0.06946444889125447,0.00449626355770011
3562,,,,,,,,,,,0.6239390155114715,-0.6322387532257265,-1.2150407226444906,-0.38838356379180355,0.36621836775816397,-0.03252025852906415,-0.11345166500451027,0.0603184127136393,-0.023408583622132217,0.218422119417999,0.0287815032163784,-0.06401728269865105,0.024497689433869936,6.647342752355741e-05
3563,,,,,,,,,,,0.774208412080411,-0.6470118017676965,0.16549752704942988,-0.8904175748074737,-1.2390178274464088,0.09186055168084978,-0.04102999444690866,-0.13821316915764553,0.0025119411922580603,0.00032703830254987576,-0.2557761918275124,-0.17387356818307642,0.06802912914718615,-0.035856296910129135
3564,,,,,,,,,,,0.2604266582688908,0.6756470947436723,-1.0625807014968507,-0.0437432218323129,0.35070377510063155,0.025687731024241045,-0.08121419972183033,0.013612142673941063,-0.03205564858322757,0.1983481054856882,0.027293016763008937,-0.06245874811992509,0.025933009177938275,0.040419033895352785
3565,,,,,,,,,,,0.25551180947031205,0.47843334330867926,0.2994904969152503,0.1417291895502169,0.3465577055551675,-0.09918424933116726,-0.5275168373692974,-0.23505311779013932,0.5542913331585584,-0.4270985015409005,-0.041791635389278325,0.024738781417974004,-0.0021138140320014175,-0.008804760503229416
3566,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916,-0.38608579964235296,-0.07898941820758987,0.7481203855817857,0.12894245354975095,-0.06901598809699505,0.13059339941107817,-0.024039346655064575,-0.0382331606788322,0.0006163216410316752,-0.0004865966875019813,0.0012788714074842573
3567,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
3568,,,,,,,,,,,0.6509142912518758,-0.8464855838558786,0.11401168448582388,-0.17345906142933076,0.31945246725524146,-0.31680478290258507,0.7756968081495367,-0.09882875184281265,0.25483530819351896,-0.11978439257263795,-0.043161605217331145,0.00977640289486853,-0.0045201789406877045,-0.03920845337375149
3569,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
3570,,,,,,,,,,,0.2586594812645201,0.4850425495668118,0.3348581912937111,0.07606873270732452,0.3202545340047591,-0.004076734889009281,-0.06810344814281227,0.02965291220865182,-0.17440321744068427,0.10466668261466355,0.08143089137889639,-0.10421555272665552,0.1072662412501452,0.7846054460250368
3571,,,,,,,,,,,0.2891088764782046,0.6530964478242769,-1.1231297507538167,0.0730433847733288,0.3605240730498337,-0.24876663516638658,0.7600608366597592,-0.11493766194246435,0.2678986988116322,-0.030490623320301724,-0.010084738969453444,-0.030280479198402113,0.015811858193767313,0.009202932373628939
3572,,,,,,,,,,,0.36167496707069324,-0.39395780978907186,0.1445281157427004,0.46708132167766303,-0.46107263857452063,1.1701826752384243,0.1172637963882612,0.0027756999537849047,0.15181249972360455,0.01882100752932586,-0.05044661654131444,0.0028248229510549616,-0.00894108582751425,-0.009866145837482637
3573,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
3574,,,,,,,,,,,0.8329668021853988,-0.7247644542639803,0.16180428785417955,-0.3957291821548421,-0.4905373097925345,-0.4366255139877273,-0.14831667626135328,-0.04395674779742281,-0.11742720104431448,0.13060721774334055,0.8418715514015402,0.5351101882862679,-0.2686501733361363,-0.031572105317633006
3575,,,,,,,,,,,0.9084547956456643,-0.49739967534811913,-1.2360413441699123,-0.5480749969974337,-0.8093246341381873,-0.6305721028766949,-0.25118664771849,-0.05558503838670947,-0.16013710680204774,0.22271449044330266,-0.1902500143856713,-0.2369486379440332,0.0944487350126264,0.0032838655777394105
3576,,,,,,,,,,,0.12788721717254692,0.7177311520348516,-1.050643286664789,-0.4842236953991841,-0.02240321975546522,0.7579505437646792,0.08106901677729361,-0.03841862815694841,0.15230385499028676,0.0853284365295825,-0.003667807977585036,-0.0409990950309649,0.01841012070288469,0.009337696687035458
3577,,,,,,,,,,,0.6190241667128927,-0.8294525046607196,0.1470304757676103,-0.20291115240927377,0.36207229821270004,-0.15739223888447246,-0.5597543026519773,-0.18834684775044092,0.5629383981196538,-0.4070244876085897,-0.04030314893590892,0.023180246839248075,-0.0035491337760697565,-0.04915732097105864
3578,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
3579,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916,-0.38608579964235296,-0.07898941820758987,0.7481203855817857,0.12894245354975095,-0.06901598809699505,0.13059339941107817,-0.024039346655064575,-0.0382331606788322,0.0006163216410316752,-0.0004865966875019813,0.0012788714074842573
3580,,,,,,,,,,,0.6190241667128927,-0.8294525046607196,0.1470304757676103,-0.20291115240927377,0.36207229821270004,-0.15739223888447246,-0.5597543026519773,-0.18834684775044092,0.5629383981196538,-0.4070244876085897,-0.04030314893590892,0.023180246839248075,-0.0035491337760697565,-0.04915732097105864
3581,,,,,,,,,,,0.9020437892976315,-0.6691858608078353,0.12452624787321032,-0.4261870494109832,-0.8365133628719729,-0.6751564813018592,-0.26050273766370113,-0.055431001961901316,-0.3622514929491163,0.2117584433532798,-0.7583650312995105,0.5034516089778931,-0.0766284603635117,-0.15971358857671847
3582,,,,,,,,,,,0.28740193400929515,0.4614002641135203,0.266471705633464,0.17118128053015985,0.30393787459770905,-0.25859679334927993,0.8079342734322166,-0.145535021882511,0.2461882432324236,-0.1398584065049488,-0.044650091670700665,0.011334937473594486,-0.0030848591966193654,0.0011441070940777388
3583,,,,,,,,,,,0.5432354959341741,0.618789988910523,0.30602013336500833,-0.10529675928111186,-0.8814254252478444,-0.5821942715062831,-0.1710757456633527,-0.1328886683664544,-0.19049462734235173,0.09327269332634475,-0.22630385354028787,-0.19377468669331066,0.07698733736630806,0.035577600766017445
3584,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916,-0.38608579964235296,-0.07898941820758987,0.7481203855817857,0.12894245354975095,-0.06901598809699505,0.13059339941107817,-0.024039346655064575,-0.0382331606788322,0.0006163216410316752,-0.0004865966875019813,0.0012788714074842573
3585,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916,-0.38608579964235296,-0.07898941820758987,0.7481203855817857,0.12894245354975095,-0.06901598809699505,0.13059339941107817,-0.024039346655064575,-0.0382331606788322,0.0006163216410316752,-0.0004865966875019813,0.0012788714074842573
3586,,,,,,,,,,,0.6509142912518758,-0.8464855838558786,0.11401168448582388,-0.17345906142933076,0.31945246725524146,-0.31680478290258507,0.7756968081495367,-0.09882875184281265,0.25483530819351896,-0.11978439257263795,-0.043161605217331145,0.00977640289486853,-0.0045201789406877045,-0.03920845337375149
3587,,,,,,,,,,,0.5400275896045048,0.6132724211862864,0.2784898753898287,-0.01796224365541317,-0.8289852963411838,-0.697236093678798,-0.6652518200832771,-0.35095656889048815,0.41756280997864303,-0.42280613051559696,-0.2608231529913279,-0.14819257382740814,0.06783723154675506,-0.00558736835301356
3588,,,,,,,,,,,0.6362254987655268,-0.8528347857597044,0.18337182099506177,-0.3152462317368285,0.31587469498846066,-0.06251067664250576,-0.08109229582520655,0.04704699140324528,-0.06070757800636023,0.13673436701205471,0.015366919222504105,-0.017379332366489544,0.004462416137958662,-0.008300033971195003
3589,,,,,,,,,,,0.48969263194621815,-0.781850879645304,0.18649814857485147,-0.7307261416018438,-0.06347482555005746,0.6899123960284805,0.09670498826707105,-0.022309718057296757,0.13924046437217352,-0.003965332722753734,-0.03674467422546279,-0.0009422129376942534,-0.0019219164315703204,-0.03907368906034499
3590,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916,-0.38608579964235296,-0.07898941820758987,0.7481203855817857,0.12894245354975095,-0.06901598809699505,0.13059339941107817,-0.024039346655064575,-0.0382331606788322,0.0006163216410316752,-0.0004865966875019813,0.0012788714074842573
3591,,,,,,,,,,,0.41069605483783034,0.6608740462017023,0.31795754819707,-0.5457772328479831,-1.2545324201039412,0.15006854123415492,-0.008792529164228735,-0.18491943919734383,-0.006135123768837403,-0.019746975629760966,-0.2572646782808819,-0.17231503360435046,0.06946444889125447,0.00449626355770011
3592,,,,,,,,,,,0.9354300713860687,-0.7116465059782713,0.09301106296040229,-0.33315049463496077,-0.8560905346411098,-0.9148566272502159,0.637961825435557,-0.21473220294316153,0.1181067850136035,-0.11549202154733434,-0.26219312281938084,-0.16315495235051364,0.06543086663806877,-0.03599106122353564
3593,,,,,,,,,,,0.41069605483783034,0.6608740462017023,0.31795754819707,-0.5457772328479831,-1.2545324201039412,0.15006854123415492,-0.008792529164228735,-0.18491943919734383,-0.006135123768837403,-0.019746975629760966,-0.2572646782808819,-0.17231503360435046,0.06946444889125447,0.00449626355770011
3594,,,,,,,,,,,0.36167496707069324,-0.39395780978907186,0.1445281157427004,0.46708132167766303,-0.46107263857452063,1.1701826752384243,0.1172637963882612,0.0027756999537849047,0.15181249972360455,0.01882100752932586,-0.05044661654131444,0.0028248229510549616,-0.00894108582751425,-0.009866145837482637
3595,,,,,,,,,,,0.4910065018373677,-0.44155943480448756,0.10506044293545924,0.9948963108702329,-0.03552551481176336,0.3228780403254712,-0.5391954945307872,-0.16326142973935925,0.575510433471085,-0.3842381473565102,-0.05400509125176045,0.02694728272799729,-0.010568303172013686,-0.019949777748196312
3596,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916,-0.38608579964235296,-0.07898941820758987,0.7481203855817857,0.12894245354975095,-0.06901598809699505,0.13059339941107817,-0.024039346655064575,-0.0382331606788322,0.0006163216410316752,-0.0004865966875019813,0.0012788714074842573
3597,,,,,,,,,,,0.36167496707069324,-0.39395780978907186,0.1445281157427004,0.46708132167766303,-0.46107263857452063,1.1701826752384243,0.1172637963882612,0.0027756999537849047,0.15181249972360455,0.01882100752932586,-0.05044661654131444,0.0028248229510549616,-0.00894108582751425,-0.009866145837482637
3598,,,,,,,,,,,0.6190241667128927,-0.8294525046607196,0.1470304757676103,-0.20291115240927377,0.36207229821270004,-0.15739223888447246,-0.5597543026519773,-0.18834684775044092,0.5629383981196538,-0.4070244876085897,-0.04030314893590892,0.023180246839248075,-0.0035491337760697565,-0.04915732097105864
3599,,,,,,,,,,,0.9354300713860687,-0.7116465059782713,0.09301106296040229,-0.33315049463496077,-0.8560905346411098,-0.9148566272502159,0.637961825435557,-0.21473220294316153,0.1181067850136035,-0.11549202154733434,-0.26219312281938084,-0.16315495235051364,0.06543086663806877,-0.03599106122353564
3601,,,,,,,,,,,0.6239390155114715,-0.6322387532257265,-1.2150407226444906,-0.38838356379180355,0.36621836775816397,-0.03252025852906415,-0.11345166500451027,0.0603184127136393,-0.023408583622132217,0.218422119417999,0.0287815032163784,-0.06401728269865105,0.024497689433869936,6.647342752355741e-05
3602,,,,,,,,,,,0.2891088764782046,0.6530964478242769,-1.1231297507538167,0.0730433847733288,0.3605240730498337,-0.24876663516638658,0.7600608366597592,-0.11493766194246435,0.2678986988116322,-0.030490623320301724,-0.010084738969453444,-0.030280479198402113,0.015811858193767313,0.009202932373628939
3603,,,,,,,,,,,0.9035399468470856,-0.6946134267831123,0.1260298542421887,-0.3626025856149038,-0.8134707036836513,-0.7554440832321032,-0.6974892853659571,-0.30425029885078986,0.4262098749397383,-0.40273211658328606,-0.2593346665379585,-0.1497511084061341,0.0664019118026867,-0.04593992882084279
3604,,,,,,,,,,,0.6509142912518758,-0.8464855838558786,0.11401168448582388,-0.17345906142933076,0.31945246725524146,-0.31680478290258507,0.7756968081495367,-0.09882875184281265,0.25483530819351896,-0.11978439257263795,-0.043161605217331145,0.00977640289486853,-0.0045201789406877045,-0.03920845337375149
3605,,,,,,,,,,,0.48969263194621815,-0.781850879645304,0.18649814857485147,-0.7307261416018438,-0.06347482555005746,0.6899123960284805,0.09670498826707105,-0.022309718057296757,0.13924046437217352,-0.003965332722753734,-0.03674467422546279,-0.0009422129376942534,-0.0019219164315703204,-0.03907368906034499
3606,,,,,,,,,,,0.6238787809760102,-0.6311471146918304,-1.2072032862412096,-0.36670950500899724,0.3923553251144162,-0.05245456625942113,-0.1482143501979496,0.10695654218839676,-0.14404569690038022,0.23410847973162147,0.11748473053351302,-0.147389503977378,0.12472763889646352,0.7523117108367589
3607,,,,,,,,,,,0.6567834077028677,-0.33294486015691316,0.14572818245351493,0.8638290620419984,-0.7424597424010092,0.07633487991663773,-0.15946678880265763,0.01414651550159135,-0.2000396411695315,0.24825087971375986,0.46190453966540346,0.06345014643525865,0.5986132443336627,-0.4922592613921817
3608,,,,,,,,,,,0.48969263194621815,-0.781850879645304,0.18649814857485147,-0.7307261416018438,-0.06347482555005746,0.6899123960284805,0.09670498826707105,-0.022309718057296757,0.13924046437217352,-0.003965332722753734,-0.03674467422546279,-0.0009422129376942534,-0.0019219164315703204,-0.03907368906034499
3609,,,,,,,,,,,0.3369150038464741,0.6252054509965979,0.32620172383388124,-0.4915693137622227,-0.8791588973061637,0.3538452883060158,0.04620400552045062,-0.14269378866801052,0.05828523756810455,-0.002486465145076,0.8094222402075768,0.558128375953954,-0.27473774206712154,-0.022300882058121106
3610,,,,,,,,,,,0.5432354959341741,0.618789988910523,0.30602013336500833,-0.10529675928111186,-0.8814254252478444,-0.5821942715062831,-0.1710757456633527,-0.1328886683664544,-0.19049462734235173,0.09327269332634475,-0.22630385354028787,-0.19377468669331066,0.07698733736630806,0.035577600766017445
3611,,,,,,,,,,,0.7285475587611868,-0.19200713061767874,-1.4318547032203248,0.835340534507362,-0.7754738826575722,-0.1336010805154472,0.7057975902064324,-0.19394254269540234,-0.6748907825937498,-1.0446899142046642,0.8807135269597768,0.5084364244178368,-0.26065554228053656,-0.0998867552906229
3612,,,,,,,,,,,0.25551180947031205,0.47843334330867926,0.2994904969152503,0.1417291895502169,0.3465577055551675,-0.09918424933116726,-0.5275168373692974,-0.23505311779013932,0.5542913331585584,-0.4270985015409005,-0.041791635389278325,0.024738781417974004,-0.0021138140320014175,-0.008804760503229416
3613,,,,,,,,,,,0.6526212337207853,-0.654789400145122,-1.2755897719014566,-0.27159695718616184,0.3760386657073661,-0.3069746247196917,0.7278233713770793,-0.06823139190276595,0.27654576377272755,-0.010416609387990883,-0.00859625251608398,-0.03183901377712807,0.014376538449698974,-0.031149628094200292
3614,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
3615,,,,,,,,,,,0.4874236689401268,-0.4603231500815427,0.03105224831253217,0.922175337778421,-0.041710899960325176,0.5252982247680569,-0.004865561373399413,-0.022312297448028207,-0.9242474237248446,-0.94677185009331,0.03587052910458294,-0.03963848214461198,0.004820036692867263,-0.05314972558284487
3616,,,,,,,,,,,0.7948410161062861,-0.743663758698732,0.16654567760074912,-0.37836714226459184,-0.3701234787569906,-0.38214488384259315,-0.14208805014355608,-0.033724738778890595,-0.11591788319426444,0.1208161546222794,0.24167725029003745,0.12491308437967727,-0.06772303476091504,-0.013201755819178635
3617,,,,,,,,,,,0.6190241667128927,-0.8294525046607196,0.1470304757676103,-0.20291115240927377,0.36207229821270004,-0.15739223888447246,-0.5597543026519773,-0.18834684775044092,0.5629383981196538,-0.4070244876085897,-0.04030314893590892,0.023180246839248075,-0.0035491337760697565,-0.04915732097105864
3618,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
3619,,,,,,,,,,,-0.45822206140211774,0.30479081484632176,0.24254078094641274,0.1441212947556255,0.09534796866474315,-0.49510285940761495,0.8083477144446466,0.9518627919267997,0.4238254830515691,-0.38286262915862407,-0.054457198695364806,0.09672975850231941,0.09903971400422992,0.02591564806636841
3620,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
3621,,,,,,,,,,,0.9067478531767549,-0.6890958590588758,0.15356011221736832,-0.4499371012406026,-0.865910832590312,-0.6404022610595882,-0.20331321094603264,-0.08618239832675612,-0.18184756238125638,0.11334670725865564,-0.22481536708691846,-0.19533322127203662,0.07555201762223973,-0.00477495970181179
3622,,,,,,,,,,,0.28740193400929515,0.4614002641135203,0.266471705633464,0.17118128053015985,0.30393787459770905,-0.25859679334927993,0.8079342734322166,-0.145535021882511,0.2461882432324236,-0.1398584065049488,-0.044650091670700665,0.011334937473594486,-0.0030848591966193654,0.0011441070940777388
3623,,,,,,,,,,,0.25401565192085795,0.5038609092839563,0.29798689054627203,0.07814472575413763,0.3235150463668459,-0.01889664740092334,-0.09053028966704144,0.013766179098749165,-0.23417003473029618,0.18739205839566536,-0.5408220001508302,0.6779414988020012,-0.14514418619819983,-0.1225784202591051
3624,,,,,,,,,,,-0.49055299319272244,0.3231852700608445,0.3096796760177023,0.026735186547158493,0.0922601545852968,-0.22766697358698537,-0.03832302634894402,1.082928169241918,0.11574256544964723,-0.14045945541712357,-0.01295611451458345,0.0629178567279182,0.1093211871888122,0.06283553601574784
3625,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
3626,,,,,,,,,,,0.7686902447733365,-0.27837696051705696,0.13274261707013402,0.7922591030659878,-1.2382470962343306,-0.18192249730035737,-0.2206919496051342,-0.03831114404627417,-0.2659693203565234,0.2407814323501361,-0.004588077711552452,-0.2567961592164553,0.7418882967168174,-0.4838324652748148
3627,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
3628,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
3629,,,,,,,,,,,0.5352470295359953,0.6477770500763113,0.3186499573144781,-0.07340524895866156,-0.8553882321404036,-0.6142620011878727,-0.21157264750535637,0.02488201104616114,-0.2684801297245583,0.15293452899962662,-0.1620204270230245,-0.6373005518372954,-0.5847676608439472,-0.31635841529855957
3630,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
3631,,,,,,,,,,,0.8346737446543081,-0.5330682705532237,-1.227797168533101,-0.4938670779116733,-0.43395111134040987,-0.42679535580483396,-0.19619011303381065,-0.01335938785737617,-0.09571674546510578,0.23997500092798768,0.8764369041027875,0.4934947716142713,-0.2497534559457496,-0.023513280038081806
3632,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
3633,,,,,,,,,,,0.2891088764782046,0.6530964478242769,-1.1231297507538167,0.0730433847733288,0.3605240730498337,-0.24876663516638658,0.7600608366597592,-0.11493766194246435,0.2678986988116322,-0.030490623320301724,-0.010084738969453444,-0.030280479198402113,0.015811858193767313,0.009202932373628939
3634,,,,,,,,,,,0.6362254987655268,-0.8528347857597044,0.18337182099506177,-0.3152462317368285,0.31587469498846066,-0.06251067664250576,-0.08109229582520655,0.04704699140324528,-0.06070757800636023,0.13673436701205471,0.015366919222504105,-0.017379332366489544,0.004462416137958662,-0.008300033971195003
3635,,,,,,,,,,,0.6509142912518758,-0.8464855838558786,0.11401168448582388,-0.17345906142933076,0.31945246725524146,-0.31680478290258507,0.7756968081495367,-0.09882875184281265,0.25483530819351896,-0.11978439257263795,-0.043161605217331145,0.00977640289486853,-0.0045201789406877045,-0.03920845337375149
3636,,,,,,,,,,,0.6275413416807206,-0.8305566308212646,0.18627151475328618,-0.2702498577233343,0.32720614608617504,-0.05854551514202272,-0.09678854833183795,0.05381190009680065,-0.11250314878832429,0.17563013760423324,0.044565177368206366,-0.06224339149524245,0.025377198275757504,0.13281250783783977
3637,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
3638,,,,,,,,,,,0.6362254987655268,-0.8528347857597044,0.18337182099506177,-0.3152462317368285,0.31587469498846066,-0.06251067664250576,-0.08109229582520655,0.04704699140324528,-0.06070757800636023,0.13673436701205471,0.015366919222504105,-0.017379332366489544,0.004462416137958662,-0.008300033971195003
3639,,,,,,,,,,,-0.12339192236885077,-0.9805443862036817,0.15062980905573864,-0.3173056538095068,0.10104226337307354,-0.2788564827702925,-0.06516478721962286,1.1271188665829033,0.13251820061780462,-0.13394988642032324,-0.015590956509533016,0.06299295500207047,0.10772554524433256,0.016779189120263036
3640,,,,,,,,,,,0.28740193400929515,0.4614002641135203,0.266471705633464,0.17118128053015985,0.30393787459770905,-0.25859679334927993,0.8079342734322166,-0.145535021882511,0.2461882432324236,-0.1398584065049488,-0.044650091670700665,0.011334937473594486,-0.0030848591966193654,0.0011441070940777388
3641,,,,,,,,,,,0.24867977227208793,0.5067767397185026,0.3481732925753469,0.0987834149516018,0.31937912602895147,-0.005932942609365166,-0.07127830972966463,0.005800619003294649,-0.15045989748913435,0.19362870714044206,0.22665689575297931,-0.08607330528109643,0.6803917402780733,-0.47590484018006385
3642,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899,-0.2902456680349725,0.3096321693060393,-0.042350416711957495,-0.06557822823205292,0.029721052773592632,-0.04511903920134086,0.10905433623335198,-0.005783849484868819,-0.022401866026654463,0.005600972043483261,-0.007992351852027643
3643,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
3644,,,,,,,,,,,0.28740193400929515,0.4614002641135203,0.266471705633464,0.17118128053015985,0.30393787459770905,-0.25859679334927993,0.8079342734322166,-0.145535021882511,0.2461882432324236,-0.1398584065049488,-0.044650091670700665,0.011334937473594486,-0.0030848591966193654,0.0011441070940777388
3645,,,,,,,,,,,0.43303560133261476,0.7559182729814234,-1.0705957576388914,-0.13186469606193224,-0.3290518729623984,-0.3141067361063946,-0.1577240216333335,-0.04983364887854225,-0.10285449257615115,0.21010992387461563,0.2747541165379152,0.08485620228640664,-0.04739099762646003,0.0352096299282018
3646,,,,,,,,,,,0.5432354959341741,0.618789988910523,0.30602013336500833,-0.10529675928111186,-0.8814254252478444,-0.5821942715062831,-0.1710757456633527,-0.1328886683664544,-0.19049462734235173,0.09327269332634475,-0.22630385354028787,-0.19377468669331066,0.07698733736630806,0.035577600766017445
3647,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003,0.05439467392451819,0.2941175766485069,0.0158575728413477,-0.033340762949372965,-0.016985217266105634,-0.05376610416243627,0.08898032230104108,-0.0072723359382382835,-0.020843331447928506,0.0070362917875516,0.032360208615801585
3648,,,,,,,,,,,0.6636154449010918,-0.3612882565667365,0.09704538679341845,0.9067748366406135,-0.7152811628747932,-0.016916426805164364,-0.6157053164422904,-0.22670722129184262,0.5047115894781615,-0.37247632896758276,0.19345600852314582,0.17426223313432906,-0.083892309976412,-0.025159181715347305
